"Banco Bradesco SA                                                     "
"ABN Amro Bank (Romania) SA                                            "
"Agricultural Bank of China                                            "
"Clydesdale Bank PLC                                                   "
"Commerzbank AG                                                        "
"Citibank NA Attn. Recoveries Unit                                     "
"Erste Bank der oesterreichischen Sparkassen AG                        "
"London Trust Bank PLC                                                 "
"HSBC Bank PLC (ex Midland Bank)                                       "
"Moscow Narodny Bank Ltd                                               "
"Barclays Private Bank Ltd                                             "
"National Bank of Egypt International Limited                          "
"National Westminster Bank PLC                                         "
"Qatar National Bank Saq                                               "
"Standard Chartered Bank                                               "
"Standard Chartered Bank                                               "
"State Bank of India                                                   "
"Bank Hapoalim BM                                                      "
"British Arab Commercial Bank Ltd                                      "
"Bangkok Investment Public Co.Ltd                                      "
"Bank of China                                                         "
"Bank of China                                                         "
"Belpromstroibank                                                      "
"Ubaf (Hongkong) Ltd                                                   "
"Bank of East Asia Ltd                                                 "
"Paribas                                                               "
"Credit Agricole Indosuez-Hong Kong                                    "
"Standard Chartered Bank                                               "
"Hongkong & Shanghai BKG Corp.Ltd                                      "
"CITIC Ka Wah Bank Ltd.                                                "
"Kwangtung Provincial Bank                                             "
"Shanghai Commercial Bank Ltd                                          "
"Wing Lung Bank Ltd                                                    "
"Bank Tejarat                                                          "
"ABSA Bank Ltd                                                         "
"Mid-Med Bank Plc                                                      "
"Indian Overseas Bank                                                  "
"Union Bank of India                                                   "
"Sanwa Bank                                                            "
"State Bank of Patiala                                                 "
"Banque Nationale de Paris                                             "
"Punjab National Bank                                                  "
"State Bank of Patiala                                                 "
"ABN Amro Bank                                                         "
"Bank of Baroda                                                        "
"Bank of India                                                         "
"Canara Bank                                                           "
"Canara Bank                                                           "
"Bank of India                                                         "
"Andhra Bank                                                           "
"Punjab National Bank                                                  "
"Banco Provincial SA                                                   "
"Factor Banka D.D.                                                     "
"Himalayan Bank Ltd                                                    "
"Bank of Industry & Mine                                               "
"Bank Melli Iran                                                       "
"Bank Mellat                                                           "
"Bank Melli Iran                                                       "
"Bank Sepah                                                            "
"Bank Saderat Iran                                                     "
"Bank Tejarat                                                          "
"UBS AG                                                                "
"Cassa di Risparmio di Lucca SpA                                       "
"Oman International Bank                                               "
"Punjab National Bank                                                  "
"National Bank of Fujairah                                             "
"Standard Chartered Bank Tanzania Ltd                                  "
"Bank of Israel                                                        "
"Soneri Bank Ltd                                                       "
"Bank Hapoalim BM                                                      "
"Bank Leumi Le-Israel BM                                               "
"First International Bank of Israel Ltd                                "
"Israel Discount Bank Ltd                                              "
"Union Bank of Israel Ltd                                              "
"Banca Popolare di Bari                                                "
"Banca Popolare di Bergamo- C.V.SCRL                                   "
"Credito Bergamasco                                                    "
"Banca Monte dei Paschi di Siena SpA                                   "
"Banca Monte dei Paschi di Siena SpA                                   "
"Rolo Banca 1473 SpA                                                   "
"Banco di Brescia SpA (Ex-CAB SpA)                                     "
"Banca Popolare di Brescia SCARL                                       "
"Banco di Brescia SpA (Ex-Bca San Paolo di Brescia SpA)                "
"Banca Carige Spa Cassa Risparmio di Genova Imperia                    "
"Banca Popolare di Ancona SpA                                          "
"Banca del Salento SpA                                                 "
"Deutsche Bank SpA                                                     "
"Banca delle Marche SpA                                                "
"ICCREA S.p.A.- Istituto Centrale delle Banche di Credito Cooperat.    "
"Deutsche Bank SpA                                                     "
"Banca Commerciale Italiana                                            "
"Banca Popolare Commercio e Industria                                  "
"Banco Ambrosiano Veneto SpA                                           "
"Turkiye Halk Bankasi                                                  "
"Unicredito Italiano SpA                                               "
"Banca Monte dei Paschi di Siena SpA                                   "
"Banca Popolare dell'Emilia Romagna                                    "
"Deutsche Bank SPA                                                     "
"Banco di Napoli SpA                                                   "
"Riyad Bank                                                            "
"Chinfon Commercial Bank                                               "
"En Tie Commercial Bank                                                "
"Banque Nationale de Paris                                             "
"Credito Emiliano SpA                                                  "
"Banca Nazionale del Lavoro SpA                                        "
"Banca di Roma SPA                                                     "
"Banco di Sicilia SpA                                                  "
"Cassa di Risparmio della Provincia di Teramo Tercas SPA               "
"Banca Cassa di Risparmio di Torino Banca CRT                          "
"Sanpaolo IMI SpA                                                      "
"Cassa di Risparmio di Udine e Pordenone                               "
"Banca Popolare di Verona-Banco S.Geminiano e S.Prospero Scarl (Ver    "
"Turkiye Emlak Bankasi AS                                              "
"The Bank of Kinki Ltd                                                 "
"Bank of Tokyo-Mitsubishi Ltd                                          "
"The Fuji Bank Ltd                                                     "
"The Hokuriku Bank Ltd                                                 "
"Sanwa Bank Ltd                                                        "
"The Shoko Chukin Bank                                                 "
"The Tokai Bank Limited                                                "
"The Yemen Bank For Reconstruction and Development                     "
"Jordan National Bank Plc                                              "
"Philadelphia Investment Bank                                          "
"Jordan Investment & Finance Bank                                      "
"Jordan National Bank PLC                                              "
"Privredna Banka Zagreb D.D.                                           "
"Zagrebacka Banka D.D.                                                 "
"Croatian Bank for Reconstruction and Development                      "
"Stopanska Banka A.D.                                                  "
"Banque Internationale pour Le Commerce E.l'Industrie D.Cameroun       "
"Société Générale de Banques Au Cameroun                               "
"The Bank of Nova Scotia                                               "
"The Toronto-Dominion Bank                                             "
"Kenya Commercial Bank Ltd                                             "
"Commercial Bank of Ethiopia                                           "
"Banco de Credito                                                      "
"North Africa Commercial Bank Sal                                      "
"Bank of Beirut & The Arab Countries S.A.L.                            "
"Byblos Bank SAL (ex Banque Beyrouth pour le Commerc                   "
"Banque Lati S.A.L.                                                    "
"Banque du Liban & d'Outre-Mer S.A.L.                                  "
"Banque Saradar S.A.L.                                                 "
"Byblos Bank S.A.L.                                                    "
"Crédit Libanais Sal                                                   "
"Lebanese Canadian Bank Sal                                            "
"Saudi Lebanese Bank Sal                                               "
"Société Générale Libano- Européenne de Banque SAL                     "
"Banque Générale du Luxembourg SA                                      "
"Banque et Caisse d'Epargne de l'Etat                                  "
"Credit Suisse                                                         "
"Banca de Credit Industrial si Comercial SA                            "
"Banco Bilbao Vizcaya-Mexico S.A.                                      "
"ABN Amro Bank NV                                                      "
"Meespierson N.V.                                                      "
"Banque Artesia Nederland NV (ex Bque Paribas)                         "
"Hongkong and Shanghai Banking Corporation Ltd                         "
"F.van Lanschot Bankiers NV                                            "
"ABN Amro bank N.V. (Ex ABN)                                           "
"Meespierson N.V. (Ex Bank Mees en Hope)                               "
"Banque Artesia Nederland NV                                           "
"National Bank of Abu Dhabi                                            "
"Diamond Bank Limited                                                  "
"Türkiye Garanti Bankasi AS                                            "
"Christiania Bank OG Kreditkasse                                       "
"The Economy Bank NV                                                   "
"ABN Amro Bank NV                                                      "
"Creditanstalt AG                                                      "
"Donau-Bank Aktiengesellschaft                                         "
"Raiffeisen Zentralbank Oestereich AG                                  "
"Erste Bank der oesterreichischen Sparkassen AG (former Girocredit)    "
"Bank Austria AG                                                       "
"Banco BPI SA                                                          "
"Banco Santander Portual SA (former Banco de Comercio e Ind.)          "
"Banco Espirito Santo SA                                               "
"Banco Nacional Ultramarino                                            "
"Banco Pinto & Sotto Mayor                                             "
"Banco Totta & Acores                                                  "
"Banco BPI SA                                                          "
"Banco Espirito Santo E Comercial de Lisboa                            "
"Banco Mello S.A.                                                      "
"Romanian Bank for Development (Banca Romana Pentru Dezvoltare)        "
"Banca Comerciala ""Ion Tiriac""                                         "
"Romanian Commercial Bank S.A.                                         "
"Hongkong and Shanghai Banking Corporation Limited                     "
"Al-Ahli Bank of Qatar QSC                                             "
"Doha Bank                                                             "
"Dresdner Bank AG                                                      "
"Rosvneshtorgbank Bank for Foreign Trade RSFSR                         "
"Ukreximbank (State Export-Imp.Bk of Ukraine)                          "
"Multibanka                                                            "
"National Bank of Egypt                                                "
"Svenska Handelsbanken AB (Publ)                                       "
"Bilbao Bizkaia Kutxa                                                  "
"Caixa d'Estalvis y Pensiones de Barcelona (La Caixa)                  "
"Banco Atlantico SA                                                    "
"Banco Popular Espanol                                                 "
"Banco Bilbao Vizcaya (BBV) Sucursal de Barcelona                      "
"Interbank                                                             "
"Banco Atlantico                                                       "
"Banco Bilbao Vizcaya (Bbv)                                            "
"Banco Santander Central Hispano SA (ex-Bancocentr.Hispanoameric.)     "
"Ibercaja-Caja de Ahorros de Zaragoza Aragon Y Rioja                   "
"Banco Espanol de Credito - Banesto                                    "
"Banco Popular Espanol                                                 "
"Banco Santander Central Hispano SA                                    "
"Banco Bilbao Vizcaya (BBV)                                            "
"Banco Zaragozano SA                                                   "
"National Bank of Egypt                                                "
"Solbank SBD,S.A.                                                      "
"Banco de Sabadell S.A.                                                "
"Yapi Ve Kredi Bankasi AS                                              "
"Banco Espanol de Credito - Banesto                                    "
"Banco de Valencia SA                                                  "
"Tadamon Islamic Bank Ltd                                              "
"Firstrand Bank Limited                                                "
"Nedbank a Division of Nedcor Bank Limited                             "
"Standard Bank of South Africa Ltd                                     "
"Chinatrust Commercial Bank                                            "
"CREDIT SUISSE                                                         "
"Central Bank of Syria                                                 "
"Arab Bank PLC                                                         "
"Investicni a Postovni Banka P.L.C                                     "
"Etibank                                                               "
"T.C.Ziraat Bankasi                                                    "
"Türkiye Emlak Bankasi AS                                              "
"Halkbank Tuerkiye Halk Bankasi AS                                     "
"Türkiye Vakiflar Bankasi T.A.O.                                       "
"Demirbank TAS                                                         "
"Osmanli Bankasi AS                                                    "
"Türkiye Garanti Bankasi AS                                            "
"Türkiye is Bankasi                                                    "
"Türkiye is Bankasi AS                                                 "
"Türk Ekonomi Bankasi AS                                               "
"Yapi Ve Kredi Bankasi AS                                              "
"Bank of Cyprus Ltd                                                    "
"Türkiye Vakiflar Bankasi T.A.O.                                       "
"Türkiye Vakiflar Bankasi T.A.O.                                       "
"ABN Amro (Magyar) Bank RT                                             "
"Central-European International Bank Ltd                               "
"Ungarische Aussenhandelsbank AG Hungarian Foreign Trade Bank Ltd      "
"Nepal Arab Bank Ltd                                                   "
"Banco Comercial                                                       "
"Banco de La Republica Oriental del Uruguay                            "
"Banco Frances Uruguay SA                                              "
"Republic International Bank of New York IBF                           "
"City National Bank                                                    "
"Wachovia Bank of Georgia NA                                           "
"Amsouth Bank                                                          "
"Nationsbank N.A.                                                      "
"Harris Trust & Savings Bank International Banking Division            "
"Huntington National Bank                                              "
"Summit Bank Trade Finance                                             "
"Bank One International Corporation                                    "
"Texas Commerce Bank NA                                                "
"Union Planters Bank NA                                                "
"Firstar Bank Milwaukee N.A.                                           "
"American Express Bank Ltd                                             "
"Banca Commerciale Italiana                                            "
"Banca Nazionale del Lavoro                                            "
"Bank of America, NA                                                   "
"Union Bank of California International                                "
"Bank of Tokyo-Mitsubishi Ltd                                          "
"Unicredito Italiano                                                   "
"Habib Bank Ltd                                                        "
"Taipeibank New York Agency                                            "
"Bankers Trust Company New York                                        "
"Finans Bank AS                                                        "
"Standard Chartered Bank                                               "
"The Chase Manhattan Bank                                              "
"The Chase Manhattan Bank                                              "
"Union Européenne de CIC                                               "
"Deutsche Bank AG                                                      "
"Bank One Internat.Corporation (ex-First Chicago Int.)                 "
"Citibank NA                                                           "
"Gulf International Bank BSC                                           "
"Bank of New York                                                      "
"HSBC Bank USA (ex-Marine Midland Bank NA)                             "
"Fleet Bank N.A.                                                       "
"Northern Trust Int.Banking Corp.                                      "
"Bank of America, NA                                                   "
"UBS AG                                                                "
"Arab American Bank                                                    "
"First Union National Bank (Ex-CoreStates Bank NA)                     "
"Bank of America, NA                                                   "
"Union Bank of California NA                                           "
"Wells Fargo Bank                                                      "
"Banco Bradesco S.A.                                                   "
"Abu Dhabi International Bank Inc.                                     "
"Abu Dhabi Commercial Bank                                             "
"Union National Bank                                                   "
"National Bank of Abu Dhabi                                            "
"Bank Melli Iran                                                       "
"Société Générale de Banques en Côte d'Ivoire                          "
"Société Ivoirienne de Banque                                          "
"Commercial Bank International                                         "
"Bank Melli Iran                                                       "
"Mashreqbank PSC (Formerly Bank of Oman)                               "
"ABN Amro Bank NV                                                      "
"HSBC Bank Middle East                                                 "
"Standard Chartered Bank                                               "
"Citibank NA                                                           "
"National Bank of Dubai Public Joint Stock Company                     "
"BNP-Dresdner Bank (Romania) SA                                        "
"Banque Centrale de la République de Guinée                            "
"Société Générale de Banques en Guinee                                 "
"Hongkong & Shanghai BKG Corp.Ltd                                      "
"Bank Bali P.T.                                                        "
"Amen Bank                                                             "
"Shinhan Bank                                                          "
"Kookmin Bank                                                          "
"Korea Exchange Bank                                                   "
"Hana Bank                                                             "
"Alahli Bank of Kuwait K.S.C.                                          "
"Gulf Bank K.S.C.                                                      "
"Burgan Bank Sak                                                       "
"Kuwait Finance House KSC                                              "
"National Bank of Kuwait                                               "
"Commercial Bank of Kuwait Sak                                         "
"Central Bank of Libya                                                 "
"Jamahiriya Bank                                                       "
"Libyan Arab Foreign Bank                                              "
"Sahara Bank                                                           "
"Umma Bank                                                             "
"Wahda Bank                                                            "
"National Bank of Malawi Head Office                                   "
"ABN AMRO Bank Berhard                                                 "
"Standard Chartered Bank Malaysia Berhad                               "
"Bank Bumiputra Malaysia Berhad                                        "
"Citibank Berhad                                                       "
"Crédit Immobilier et Hotelier                                         "
"Banque Centrale Populaire                                             "
"Banque Commerciale du Maroc                                           "
"Banque Marocaine du Comm.Exterieur                                    "
"Banque Marocaine pour le Commerce & l'Industrie                       "
"Wafabank                                                              "
"Crédit du Maroc Direction des Affaires Int.                           "
"Société Générale Marocaine de Banques                                 "
"Banque Commerciale du Niger (B.C.N.)                                  "
"Central Bank of Nigeria                                               "
"Oman International Bank SAOG                                          "
"Bank Dhofar Al-Omani Al-Fransi (S.A.O.G.)                             "
"Bank for Foreign Trade of Vietnam                                     "
"Qatar Islamic Bank SAQ                                                "
"ABN Amro Bank NV                                                      "
"Habib Bank Ltd                                                        "
"United Bank Ltd                                                       "
"Banco Exterior SA                                                     "
"United Bank for Africa Head Office                                    "
"Allied Banking Corporation Review and Examination Dep.                "
"Al Rajhi Banking and Investment Corporation                           "
"Riyad Bank                                                            "
"Saudi Hollandi Bank                                                   "
"AlBank AlSaudi AlFransi                                               "
"National Commercial Bank                                              "
"Riyad Bank                                                            "
"Société Générale de Banques du Sénégal                                "
"Crédit Lyonnais Sénégal                                               "
"Bank of Sharjah                                                       "
"Nouvobanq - Seychelles Internat. Mercantile Banking Corp. Ltd         "
"Keppel Tatlee Bank Ltd                                                "
"Natexis Banque                                                        "
"Credit Agricole Indosuez ex Banque Indosuez                           "
"Standard Chartered Bank Singapore                                     "
"The Chase Manhattan Bank                                              "
"Hongkong & Shanghai BKG Corp.Ltd                                      "
"Oversea-Chinese Banking Corp.Ltd                                      "
"Meespierson Asia Ltd                                                  "
"Bank of Ceylon                                                        "
"Bank of Sudan                                                         "
"Chiao Tung Bank                                                       "
"Land Bank of Taiwan International Bkg Dept.                           "
"Bank of New York                                                      "
"Taiwan Business Bank                                                  "
"Chang Hwa Commercial Bank Ltd                                         "
"Bank of Taiwan                                                        "
"Bangkok Bank Public Company Limited                                   "
"Thai Military Bank Public Company Ltd                                 "
"Siam City Bank Public Company Ltd                                     "
"Bangkok Bank of Commerce Public Company Limited                       "
"Bank of Ayudhya PCL                                                   "
"Standard Chartered Bank                                               "
"Bank of Asia PCL                                                      "
"Thai Farmers Bank PCL                                                 "
"Banque Int.Arabe de Tunisie                                           "
"Banque Nationale Agricole                                             "
"Banque du Sud                                                         "
"Banque de Tunisie                                                     "
"Amen Bank                                                             "
"Société Tunisienne de Banque                                          "
"Union Bancaire pour Le Commerce et l'Industrie                        "
"Union Internationale de Banques                                       "
"Banque Lavoro SA                                                      "
"Banco Provincial S.A. Banco Universal                                 "
"National Bank of Abu Dhabi                                            "
"Bank of Nova Scotia                                                   "
"National Bank of Greece                                               "
"Banco Frances Uruguay SA                                              "
"Körfezbank                                                            "
"Banco Do Brasil SA                                                    "
"First Commercial Bank                                                 "
"Syndicate Bank                                                        "
"Commercial Bank of Ethiopia                                           "
"Union Bancaire Privée, UBP                                            "
"Bank of America, NA                                                   "
"Banco Do Brasil SA                                                    "
"Standard Chartered Bank                                               "
"ABN Amro Bank NV                                                      "
"HSBC Bank Malaysia Berhad                                             "
"Bank of China                                                         "
"British Bank of The Middle East                                       "
"Westpac Banking Corporation                                           "
"Central Bank of Libya                                                 "
"Banco Frances E Brasileiro SA                                         "
"Central Bank of India                                                 "
"Arab Bank PLC                                                         "
"ABN Amro Bank N.V.                                                    "
"Cho Hung Bank                                                         "
"Banco Totta & Acores                                                  "
"Seoulbank                                                             "
"Korea First Bank                                                      "
"Banco Do Brasil SA                                                    "
"State Bank of India                                                   "
"Bank Markazi Jomhouri Islami Iran Central Bank of Iran                "
"Hanvit Bank                                                           "
"First National Bank of Southern Africa Ltd                            "
"National Commercial Bank                                              "
"Rabobank                                                              "
"HSBC Bank Middle East                                                 "
"Fortis Bank SA/NV (ex Générale de Banque)                             "
"Riggs Bank Europe Ltd                                                 "
"BRED Banque Populaire                                                 "
"Bank of New York                                                      "
"Paribas (Suisse) SA                                                   "
"ABN Amro Bank (Deutschland) AG                                        "
"UBS AG (ex-UBS)                                                       "
"LHB Internationale Handelsbank AG                                     "
"Banque Cantonale de Genève (ex BCG)                                   "
"Bank of America NT & SA                                               "
"Iran Overseas Investment Bank Ltd                                     "
"Hanvit Bank                                                           "
"Central Bank of Jordan                                                "
"ANZ Grindlays Bank Ltd                                                "
"Banque Bruxelles Lambert                                              "
"HSBC Bank Middle East                                                 "
"UBS AG                                                                "
"Banco Bandeirantes SA                                                 "
"Bank Saderat Iran                                                     "
"Bank Leumi Trust Co.of New York                                       "
"DBS Bank Ltd                                                          "
"ANZ Grindlays Bank Ltd                                                "
"Hongkong & Shanghai Banking Corporation Ltd                           "
"Commerzbank AG                                                        "
"Banque Paribas (Suisse) SA                                            "
"Banco Cuscatlan                                                       "
"Citibank N.A.                                                         "
"Banque Togolaise pour le Commerce et l'Industrie                      "
"Arab Bank for Investment and Foreign Trade                            "
"Qatar National Bank SAQ                                               "
"Commercial Bank of Qatar Ltd (Q.S.C.)                                 "
"Banque Cantonale de Genève (ex CEG)                                   "
"Cyprus Popular Bank Ltd                                               "
"ANZ Grindlays Bank Ltd                                                "
"Banco del Pichincha                                                   "
"Bank of Nova Scotia                                                   "
"Central Bank of Malta Manager Correspondent Banking                   "
"Bank of America NA                                                    "
"PNC Bank                                                              "
"Bank Melli Iran                                                       "
"Saudi American Bank                                                   "
"Berliner Bank AG                                                      "
"Citibank NA                                                           "
"Citibank Cairo                                                        "
"National Societe Generale Bk SAE                                      "
"State Bank of India                                                   "
"Deutsche Bank AG                                                      "
"Krung Thai Bank PCL                                                   "
"Europaeisch-Iranische Handelsbank AG                                  "
"Harris Bank International Corp.                                       "
"American Express Bank GmbH                                            "
"National Bank of Oman Ltd                                             "
"Société Générale                                                      "
"Crédit Lyonnais                                                       "
"People's Bank                                                         "
"Banco Pinto & Sotto Mayor                                             "
"Bankinter S.A.                                                        "
"Keppel Tatlee Bank Limited                                            "
"Banque Nationale de Paris                                             "
"Banque du Caire et de Paris SAE                                       "
"The Saudi British Bank                                                "
"Frankfurt Bukarest Bank AG                                            "
"Bank of the Philippine Islands                                        "
"Bank Melli Iran                                                       "
"CREDIT SUISSE                                                         "
"CREDIT SUISSE                                                         "
"CREDIT SUISSE                                                         "
"CREDIT SUISSE FIRST BOSTON                                            "
"CREDIT SUISSE FIRST BOSTON                                            "
"Credit Suisse First Boston                                            "
"Migrosbank                                                            "
"UBS AG                                                                "
"UBS AG                                                                "
"UBS AG                                                                "
"UBS AG                                                                "
"Banque Nationale de Paris (Suisse) SA                                 "
"First National Bank of Southern Africa Ltd                            "
"Banque Cantonale Vaudoise                                             "
"Bank Ekspres AS                                                       "
"National Bank of Foreign Economic Activity of Uzbekistan              "
"Banca Commerciale Italiana                                            "
"Banca Nazionale del Lavoro SpA                                        "
"Banca Nazionale del Lavoro                                            "
"Banca Nazionale del Lavoro                                            "
"Banca Nazionale del Lavoro                                            "
"Unicredito Italiano SpA                                               "
"Unicredito Italiano SpA                                               "
"Unicredito Italiano SpA                                               "
"Banco di Sicilia SpA                                                  "
"Commerzbank AG                                                        "
"Commerzbank AG                                                        "
"Commerzbank AG                                                        "
"Deutsche Bank AG                                                      "
"Deutsche Bank AG                                                      "
"Deutsche Bank AG                                                      "
"Deutsche Bank AG                                                      "
"Dresdner Bank AG                                                      "
"Banque Nationale de Paris SA                                          "
"Banque Nationale de Paris SA                                          "
"Banque Nationale de Paris                                             "
"Bankhaus Hermann Lampe KG                                             "
"Banque de Baecque Beau                                                "
"Crédit Lyonnais                                                       "
"Alpha Credit Bank AE                                                  "
"National Bank of Greece SA                                            "
"Midland Bank PLC                                                      "
"Crédit Lyonnais                                                       "
"Société Générale                                                      "
"Société Générale                                                      "
"Bank of India                                                         "
"First International Bank of Israel Ltd                                "
"Cassa di Risparmio di Firenze                                         "
"Banca Monte dei Paschi di Siena SpA                                   "
"The Sumitomo Bank                                                     "
"Jamahiriya Bank                                                       "
"Banque Nationale de Paris SA                                          "
"ING Bank N.V.                                                         "
"United Bank Ltd                                                       "
"Banco Central Hispanoamericano                                        "
"Commercial Bank of Syria                                              "
"Commercial Bank of Syria                                              "
"Commercial Bank of Syria                                              "
"Commercial Bank of Syria                                              "
"Commercial Bank of Syria                                              "
"Yapi Ve Kredi Bankasi AS                                              "
"Société Générale                                                      "
"Société Générale                                                      "
"First Union Bank International (Ex: CoreStates Bank Intl.)            "
"Société Générale Libano Européenne de Banque Sal                      "
"Yapi Ve Kredi Bankasi AS                                              "
"Banco de Sabadell                                                     "
"Türkiye is Bankasi AS                                                 "
"Banca Commerciale Italiana                                            "
"Banque Cantonale Vaudoise                                             "
"Banque Cantonale de Genève (ex BCG)                                   "
"Dresdner Bank AG                                                      "
"Corp Banca                                                            "
"Pusan Bank                                                            "
"Abn Amro Bank (Schweiz) ""Ex ABN""                                      "
"Keybank National Association                                          "
"Türk Ekonomi Bankasi AS                                               "
"Industrial Bank of Korea                                              "
"Hua Nan Commercial Bank Ltd                                           "
"Credit Lyonnais (Suisse) SA                                           "
"Fujian Industrial Bank                                                "
"Bank of America                                                       "
"Is Bankasi Izmir Subesi                                               "
"Banque Misr                                                           "
"Citibank NA                                                           "
"City National Bank                                                    "
"Banque Paribas                                                        "
"Banco Bilbao Vizcaya (BBV)                                            "
"First International Bank of Israel Ltd                                "
"Citibank NA                                                           "
"CREDIT SUISSE                                                         "
"Misr International Bank                                               "
"Bank Leumi Le-Israel BM                                               "
"Migros Bank                                                           "
"T.C.Ziraat Bankasi Ho Foreign Operations Department                   "
"Lippo Bank P.T.                                                       "
"United Mizrahi Bank Ltd                                               "
"Banca Monte dei Paschi di Siena SpA                                   "
"Banco de Galicia SA                                                   "
"The Farmers Bank of China                                             "
"Hua Nan Commercial Bank Ltd                                           "
"Hua Nan Commercial Bank Ltd                                           "
"Société Générale                                                      "
"Sanpaolo IMI SpA                                                      "
"Banco Ambrosiano Veneto SpA                                           "
"The Chase Manhattan Bank                                              "
"Citibank                                                              "
"Commerzbank AG                                                        "
"Deutsche Bank AG                                                      "
"Banco Comercial Portugues                                             "
"ABN Amro Bank N.V.                                                    "
"Banco Credibanco SA                                                   "
"Barbados National Bank                                                "
"Banco Nacional de Mexico SA                                           "
"Banco de la Republica Oriental del Uruguay                            "
"Bradesco Banco Bradesco SA                                            "
"Banque Bruxelles Lambert                                              "
"Banco Comercial Portugues                                             "
"Banca Commerciale Italiana                                            "
"Banque Nationale de Paris SA Intercontinentale                        "
"Banque Nationale de Paris SA                                          "
"Daegu Bank Ltd                                                        "
"DBS Bank Ltd                                                          "
"Banque Nationale de Paris SA                                          "
